,GAS_FLOW_DAY,GEO_LOCATION,CWV,SITE_REFERENCE,MARKET_SECTOR_IDENTIFIER,ANNUAL_USAGE,ENERGY_VALUE
4225,17/09/2019,SC,11.64,SC01,D,4980,11.3
4226,17/09/2019,SC,11.64,SC02,D,5987,13.23
4227,17/09/2019,SC,11.64,SC03,D,8189,8.72
4228,17/09/2019,SC,11.64,SC04,D,8441,2.26
4229,17/09/2019,SC,11.64,SC05,D,14938,33.57
4230,17/09/2019,SC,11.64,SC06,D,16358,40.35
4231,17/09/2019,SC,11.64,SC07,D,21451,49.39
4232,17/09/2019,SC,11.64,SC08,D,25386,74.89
4233,17/09/2019,SC,11.64,SC09,D,35211,8.07
4234,17/09/2019,SC,11.64,SC10,D,39712,79.08
4235,17/09/2019,SC,11.64,SC11,D,49039,65.85
4236,17/09/2019,SC,11.64,SC12,D,58838,76.5
4237,17/09/2019,SC,11.64,SC13,D,67899,146.22
4238,17/09/2019,SC,11.64,SC14,I,6120194,20384.0
4239,17/09/2019,SC,11.64,SC15,I,6647321,15801.0
4240,17/09/2019,SC,11.64,SC16,I,6668969,5581.0
4241,17/09/2019,SC,11.64,SC17,I,6694014,12253.0
4242,17/09/2019,SC,11.64,SC18,I,6962008,18154.0
4243,17/09/2019,SC,11.64,SC19,I,7326897,12508.0
4244,17/09/2019,SC,11.64,SC20,I,7880241,21369.0
4245,17/09/2019,SC,11.64,SC21,I,8006855,31401.0
4246,17/09/2019,SC,11.64,SC22,I,9887246,25062.0
4247,17/09/2019,SC,11.64,SC23,I,10836488,30080.0
4248,17/09/2019,SC,11.64,SC24,I,11552783,21148.0
4249,17/09/2019,SC,11.64,SC25,I,13737924,23357.0
4250,18/09/2019,SC,12.33,SC01,D,4980,11.27
4251,18/09/2019,SC,12.33,SC02,D,5987,8.37
4252,18/09/2019,SC,12.33,SC03,D,8189,12.88
4253,18/09/2019,SC,12.33,SC04,D,8441,3.22
4254,18/09/2019,SC,12.33,SC05,D,14938,28.66
4255,18/09/2019,SC,12.33,SC06,D,16358,25.44
4256,18/09/2019,SC,12.33,SC07,D,21451,35.74
4257,18/09/2019,SC,12.33,SC08,D,25386,56.02
4258,18/09/2019,SC,12.33,SC09,D,35211,10.3
4259,18/09/2019,SC,12.33,SC10,D,39712,76.63
4260,18/09/2019,SC,12.33,SC11,D,49039,56.02
4261,18/09/2019,SC,12.33,SC12,D,58838,79.21
4262,18/09/2019,SC,12.33,SC13,D,67899,126.54
4263,18/09/2019,SC,12.33,SC14,I,6120194,21889.0
4264,18/09/2019,SC,12.33,SC15,I,6647321,16344.0
4265,18/09/2019,SC,12.33,SC16,I,6668969,2967.0
4266,18/09/2019,SC,12.33,SC17,I,6694014,11733.0
4267,18/09/2019,SC,12.33,SC18,I,6962008,18644.0
4268,18/09/2019,SC,12.33,SC19,I,7326897,12769.0
4269,18/09/2019,SC,12.33,SC20,I,7880241,20088.0
4270,18/09/2019,SC,12.33,SC21,I,8006855,32544.0
4271,18/09/2019,SC,12.33,SC22,I,9887246,24000.0
4272,18/09/2019,SC,12.33,SC23,I,10836488,29470.0
4273,18/09/2019,SC,12.33,SC24,I,11552783,17002.0
4274,18/09/2019,SC,12.33,SC25,I,13737924,19836.0
4275,19/09/2019,SC,12.66,SC01,D,4980,0.0
4276,19/09/2019,SC,12.66,SC02,D,5987,10.3
4277,19/09/2019,SC,12.66,SC03,D,8189,9.02
4278,19/09/2019,SC,12.66,SC04,D,8441,1.61
4279,19/09/2019,SC,12.66,SC05,D,14938,25.44
4280,19/09/2019,SC,12.66,SC06,D,16358,8.05
4281,19/09/2019,SC,12.66,SC07,D,21451,46.37
4282,19/09/2019,SC,12.66,SC08,D,25386,40.57
4283,19/09/2019,SC,12.66,SC09,D,35211,9.02
4284,19/09/2019,SC,12.66,SC10,D,39712,72.77
4285,19/09/2019,SC,12.66,SC11,D,49039,55.7
4286,19/09/2019,SC,12.66,SC12,D,58838,67.94
4287,19/09/2019,SC,12.66,SC13,D,67899,120.1
4288,19/09/2019,SC,12.66,SC14,I,6120194,17000.0
4289,19/09/2019,SC,12.66,SC15,I,6647321,16649.0
4290,19/09/2019,SC,12.66,SC16,I,6668969,4167.0
4291,19/09/2019,SC,12.66,SC17,I,6694014,11289.0
4292,19/09/2019,SC,12.66,SC18,I,6962008,18098.0
4293,19/09/2019,SC,12.66,SC19,I,7326897,11635.0
4294,19/09/2019,SC,12.66,SC20,I,7880241,20528.0
4295,19/09/2019,SC,12.66,SC21,I,8006855,31633.0
4296,19/09/2019,SC,12.66,SC22,I,9887246,23222.0
4297,19/09/2019,SC,12.66,SC23,I,10836488,28714.0
4298,19/09/2019,SC,12.66,SC24,I,11552783,14168.0
4299,19/09/2019,SC,12.66,SC25,I,13737924,36523.0
4300,20/09/2019,SC,12.92,SC01,D,4980,0.0
4301,20/09/2019,SC,12.92,SC02,D,5987,10.63
4302,20/09/2019,SC,12.92,SC03,D,8189,2.58
4303,20/09/2019,SC,12.92,SC04,D,8441,2.25
4304,20/09/2019,SC,12.92,SC05,D,14938,27.69
4305,20/09/2019,SC,12.92,SC06,D,16358,4.83
4306,20/09/2019,SC,12.92,SC07,D,21451,45.08
4307,20/09/2019,SC,12.92,SC08,D,25386,54.74
4308,20/09/2019,SC,12.92,SC09,D,35211,14.81
4309,20/09/2019,SC,12.92,SC10,D,39712,69.55
4310,20/09/2019,SC,12.92,SC11,D,49039,62.46
4311,20/09/2019,SC,12.92,SC12,D,58838,0.32
4312,20/09/2019,SC,12.92,SC13,D,67899,101.1
4313,20/09/2019,SC,12.92,SC14,I,6120194,3889.0
4314,20/09/2019,SC,12.92,SC15,I,6647321,16372.0
4315,20/09/2019,SC,12.92,SC16,I,6668969,4589.0
4316,20/09/2019,SC,12.92,SC17,I,6694014,10778.0
4317,20/09/2019,SC,12.92,SC18,I,6962008,16059.0
4318,20/09/2019,SC,12.92,SC19,I,7326897,17160.0
4319,20/09/2019,SC,12.92,SC20,I,7880241,19111.0
4320,20/09/2019,SC,12.92,SC21,I,8006855,19900.0
4321,20/09/2019,SC,12.92,SC22,I,9887246,22333.0
4322,20/09/2019,SC,12.92,SC23,I,10836488,28746.0
4323,20/09/2019,SC,12.92,SC24,I,11552783,13853.0
4324,20/09/2019,SC,12.92,SC25,I,13737924,45968.0
4325,21/09/2019,SC,13.39,SC01,D,4980,0.0
4326,21/09/2019,SC,13.39,SC02,D,5987,9.34
4327,21/09/2019,SC,13.39,SC03,D,8189,7.08
4328,21/09/2019,SC,13.39,SC04,D,8441,1.93
4329,21/09/2019,SC,13.39,SC05,D,14938,24.79
4330,21/09/2019,SC,13.39,SC06,D,16358,9.98
4331,21/09/2019,SC,13.39,SC07,D,21451,32.84
4332,21/09/2019,SC,13.39,SC08,D,25386,62.14
4333,21/09/2019,SC,13.39,SC09,D,35211,8.05
4334,21/09/2019,SC,13.39,SC10,D,39712,62.79
4335,21/09/2019,SC,13.39,SC11,D,49039,63.11
4336,21/09/2019,SC,13.39,SC12,D,58838,0.32
4337,21/09/2019,SC,13.39,SC13,D,67899,108.51
4338,21/09/2019,SC,13.39,SC14,I,6120194,2778.0
4339,21/09/2019,SC,13.39,SC15,I,6647321,16120.0
4340,21/09/2019,SC,13.39,SC16,I,6668969,2367.0
4341,21/09/2019,SC,13.39,SC17,I,6694014,5689.0
4342,21/09/2019,SC,13.39,SC18,I,6962008,7130.0
4343,21/09/2019,SC,13.39,SC19,I,7326897,10318.0
4344,21/09/2019,SC,13.39,SC20,I,7880241,15931.0
4345,21/09/2019,SC,13.39,SC21,I,8006855,8011.0
4346,21/09/2019,SC,13.39,SC22,I,9887246,21444.0
4347,21/09/2019,SC,13.39,SC23,I,10836488,29092.0
4348,21/09/2019,SC,13.39,SC24,I,11552783,12279.0
4349,21/09/2019,SC,13.39,SC25,I,13737924,37467.0
4350,22/09/2019,SC,13.07,SC01,D,4980,0.0
4351,22/09/2019,SC,13.07,SC02,D,5987,8.37
4352,22/09/2019,SC,13.07,SC03,D,8189,1.29
4353,22/09/2019,SC,13.07,SC04,D,8441,1.61
4354,22/09/2019,SC,13.07,SC05,D,14938,24.47
4355,22/09/2019,SC,13.07,SC06,D,16358,6.76
4356,22/09/2019,SC,13.07,SC07,D,21451,27.37
4357,22/09/2019,SC,13.07,SC08,D,25386,50.55
4358,22/09/2019,SC,13.07,SC09,D,35211,8.69
4359,22/09/2019,SC,13.07,SC10,D,39712,56.35
4360,22/09/2019,SC,13.07,SC11,D,49039,60.85
4361,22/09/2019,SC,13.07,SC12,D,58838,0.97
4362,22/09/2019,SC,13.07,SC13,D,67899,74.7
4363,22/09/2019,SC,13.07,SC14,I,6120194,2889.0
4364,22/09/2019,SC,13.07,SC15,I,6647321,16032.0
4365,22/09/2019,SC,13.07,SC16,I,6668969,2389.0
4366,22/09/2019,SC,13.07,SC17,I,6694014,7100.0
4367,22/09/2019,SC,13.07,SC18,I,6962008,13052.0
4368,22/09/2019,SC,13.07,SC19,I,7326897,11196.0
4369,22/09/2019,SC,13.07,SC20,I,7880241,17033.0
4370,22/09/2019,SC,13.07,SC21,I,8006855,267.0
4371,22/09/2019,SC,13.07,SC22,I,9887246,21667.0
4372,22/09/2019,SC,13.07,SC23,I,10836488,29218.0
4373,22/09/2019,SC,13.07,SC24,I,11552783,8816.0
4374,22/09/2019,SC,13.07,SC25,I,13737924,24244.0
4375,23/09/2019,SC,13.09,SC01,D,4980,0.0
4376,23/09/2019,SC,13.09,SC02,D,5987,8.39
4377,23/09/2019,SC,13.09,SC03,D,8189,6.46
4378,23/09/2019,SC,13.09,SC04,D,8441,1.29
4379,23/09/2019,SC,13.09,SC05,D,14938,23.56
4380,23/09/2019,SC,13.09,SC06,D,16358,37.12
4381,23/09/2019,SC,13.09,SC07,D,21451,28.73
4382,23/09/2019,SC,13.09,SC08,D,25386,31.96
4383,23/09/2019,SC,13.09,SC09,D,35211,8.39
4384,23/09/2019,SC,13.09,SC10,D,39712,57.78
4385,23/09/2019,SC,13.09,SC11,D,49039,67.14
4386,23/09/2019,SC,13.09,SC12,D,58838,97.8
4387,23/09/2019,SC,13.09,SC13,D,67899,58.75
4388,23/09/2019,SC,13.09,SC14,I,6120194,18602.0
4389,23/09/2019,SC,13.09,SC15,I,6647321,15643.0
4390,23/09/2019,SC,13.09,SC16,I,6668969,2996.0
4391,23/09/2019,SC,13.09,SC17,I,6694014,10972.0
4392,23/09/2019,SC,13.09,SC18,I,6962008,17686.0
4393,23/09/2019,SC,13.09,SC19,I,7326897,11737.0
4394,23/09/2019,SC,13.09,SC20,I,7880241,16161.0
4395,23/09/2019,SC,13.09,SC21,I,8006855,29975.0
4396,23/09/2019,SC,13.09,SC22,I,9887246,22835.0
4397,23/09/2019,SC,13.09,SC23,I,10836488,28597.0
4398,23/09/2019,SC,13.09,SC24,I,11552783,12310.0
4399,23/09/2019,SC,13.09,SC25,I,13737924,37561.0
4400,24/09/2019,SC,13.34,SC01,D,4980,0.0
4401,24/09/2019,SC,13.34,SC02,D,5987,5.81
4402,24/09/2019,SC,13.34,SC03,D,8189,7.75
4403,24/09/2019,SC,13.34,SC04,D,8441,2.26
4404,24/09/2019,SC,13.34,SC05,D,14938,23.56
4405,24/09/2019,SC,13.34,SC06,D,16358,20.01
4406,24/09/2019,SC,13.34,SC07,D,21451,45.51
4407,24/09/2019,SC,13.34,SC08,D,25386,57.13
4409,24/09/2019,SC,13.34,SC10,D,39712,55.84
4410,24/09/2019,SC,13.34,SC11,D,49039,71.01
4411,24/09/2019,SC,13.34,SC12,D,58838,53.58
4412,24/09/2019,SC,13.34,SC13,D,67899,104.58
4413,24/09/2019,SC,13.34,SC14,I,6120194,21275.0
4414,24/09/2019,SC,13.34,SC15,I,6647321,14425.0
4415,24/09/2019,SC,13.34,SC16,I,6668969,3709.0
4416,24/09/2019,SC,13.34,SC17,I,6694014,9190.0
4417,24/09/2019,SC,13.34,SC18,I,6962008,17812.0
4418,24/09/2019,SC,13.34,SC19,I,7326897,12251.0
4419,24/09/2019,SC,13.34,SC20,I,7880241,17834.0
4420,24/09/2019,SC,13.34,SC21,I,8006855,30866.0
4421,24/09/2019,SC,13.34,SC22,I,9887246,21721.0
4422,24/09/2019,SC,13.34,SC23,I,10836488,30017.0
4423,24/09/2019,SC,13.34,SC24,I,11552783,15466.0
4424,24/09/2019,SC,13.34,SC25,I,13737924,31564.0
4425,25/09/2019,SC,13.29,SC01,D,4980,0.0
4426,25/09/2019,SC,13.29,SC02,D,5987,9.66
4427,25/09/2019,SC,13.29,SC03,D,8189,6.12
4428,25/09/2019,SC,13.29,SC04,D,8441,1.93
4429,25/09/2019,SC,13.29,SC05,D,14938,23.5
4430,25/09/2019,SC,13.29,SC06,D,16358,8.05
4431,25/09/2019,SC,13.29,SC07,D,21451,37.35
4432,25/09/2019,SC,13.29,SC08,D,25386,43.79
4434,25/09/2019,SC,13.29,SC10,D,39712,56.35
4435,25/09/2019,SC,13.29,SC11,D,49039,65.04
4436,25/09/2019,SC,13.29,SC12,D,58838,82.75
4437,25/09/2019,SC,13.29,SC13,D,67899,91.76
4438,25/09/2019,SC,13.29,SC14,I,6120194,22667.0
4439,25/09/2019,SC,13.29,SC15,I,6647321,14892.0
4440,25/09/2019,SC,13.29,SC16,I,6668969,3844.0
4441,25/09/2019,SC,13.29,SC17,I,6694014,9767.0
4442,25/09/2019,SC,13.29,SC18,I,6962008,20034.0
4443,25/09/2019,SC,13.29,SC19,I,7326897,11854.0
4444,25/09/2019,SC,13.29,SC20,I,7880241,15994.0
4445,25/09/2019,SC,13.29,SC21,I,8006855,31067.0
4446,25/09/2019,SC,13.29,SC22,I,9887246,22444.0
4447,25/09/2019,SC,13.29,SC23,I,10836488,29565.0
4448,25/09/2019,SC,13.29,SC24,I,11552783,18261.0
4449,25/09/2019,SC,13.29,SC25,I,13737924,38412.0
4450,26/09/2019,SC,12.81,SC01,D,4980,0.0
4451,26/09/2019,SC,12.81,SC02,D,5987,9.66
4452,26/09/2019,SC,12.81,SC03,D,8189,11.91
4453,26/09/2019,SC,12.81,SC04,D,8441,4.51
4454,26/09/2019,SC,12.81,SC05,D,14938,23.5
4455,26/09/2019,SC,12.81,SC06,D,16358,21.89
4456,26/09/2019,SC,12.81,SC07,D,21451,41.86
4457,26/09/2019,SC,12.81,SC08,D,25386,41.54
4459,26/09/2019,SC,12.81,SC10,D,39712,58.6
4460,26/09/2019,SC,12.81,SC11,D,49039,51.19
4461,26/09/2019,SC,12.81,SC12,D,58838,63.11
4462,26/09/2019,SC,12.81,SC13,D,67899,147.47
4463,26/09/2019,SC,12.81,SC14,I,6120194,21444.0
4464,26/09/2019,SC,12.81,SC15,I,6647321,15802.0
4465,26/09/2019,SC,12.81,SC16,I,6668969,6533.0
4466,26/09/2019,SC,12.81,SC17,I,6694014,11256.0
4467,26/09/2019,SC,12.81,SC18,I,6962008,17585.0
4468,26/09/2019,SC,12.81,SC19,I,7326897,18916.0
4469,26/09/2019,SC,12.81,SC20,I,7880241,18387.0
4470,26/09/2019,SC,12.81,SC21,I,8006855,30011.0
4471,26/09/2019,SC,12.81,SC22,I,9887246,25778.0
4472,26/09/2019,SC,12.81,SC23,I,10836488,29376.0
4473,26/09/2019,SC,12.81,SC24,I,11552783,17632.0
4474,26/09/2019,SC,12.81,SC25,I,13737924,51951.0
4475,27/09/2019,SC,12.01,SC01,D,4980,0.0
4476,27/09/2019,SC,12.01,SC02,D,5987,10.92
4477,27/09/2019,SC,12.01,SC03,D,8189,24.41
4478,27/09/2019,SC,12.01,SC04,D,8441,1.93
4479,27/09/2019,SC,12.01,SC05,D,14938,23.45
4480,27/09/2019,SC,12.01,SC06,D,16358,28.58
4481,27/09/2019,SC,12.01,SC07,D,21451,43.68
4482,27/09/2019,SC,12.01,SC08,D,25386,42.07
4484,27/09/2019,SC,12.01,SC10,D,39712,65.52
4485,27/09/2019,SC,12.01,SC11,D,49039,68.73
4486,27/09/2019,SC,12.01,SC12,D,58838,111.13
4487,27/09/2019,SC,12.01,SC13,D,67899,160.91
4488,27/09/2019,SC,12.01,SC14,I,6120194,7426.0
4489,27/09/2019,SC,12.01,SC15,I,6647321,16074.0
4490,27/09/2019,SC,12.01,SC16,I,6668969,5531.0
4491,27/09/2019,SC,12.01,SC17,I,6694014,11837.0
4492,27/09/2019,SC,12.01,SC18,I,6962008,15099.0
4493,27/09/2019,SC,12.01,SC19,I,7326897,28066.0
4494,27/09/2019,SC,12.01,SC20,I,7880241,18812.0
4495,27/09/2019,SC,12.01,SC21,I,8006855,19606.0
4496,27/09/2019,SC,12.01,SC22,I,9887246,25492.0
4497,27/09/2019,SC,12.01,SC23,I,10836488,28643.0
4498,27/09/2019,SC,12.01,SC24,I,11552783,17588.0
4499,27/09/2019,SC,12.01,SC25,I,13737924,72235.0
4500,28/09/2019,SC,11.71,SC01,D,4980,0.0
4501,28/09/2019,SC,11.71,SC02,D,5987,11.53
4502,28/09/2019,SC,11.71,SC03,D,8189,4.49
4503,28/09/2019,SC,11.71,SC04,D,8441,3.52
4504,28/09/2019,SC,11.71,SC05,D,14938,24.99
4505,28/09/2019,SC,11.71,SC06,D,16358,9.61
4506,28/09/2019,SC,11.71,SC07,D,21451,40.37
4507,28/09/2019,SC,11.71,SC08,D,25386,59.59
4508,28/09/2019,SC,11.71,SC09,D,35211,85.22
4509,28/09/2019,SC,11.71,SC10,D,39712,66.96
4510,28/09/2019,SC,11.71,SC11,D,49039,59.27
4511,28/09/2019,SC,11.71,SC12,D,58838,107.96
4512,28/09/2019,SC,11.71,SC13,D,67899,137.44
4513,28/09/2019,SC,11.71,SC14,I,6120194,3206.0
4514,28/09/2019,SC,11.71,SC15,I,6647321,15817.0
4515,28/09/2019,SC,11.71,SC16,I,6668969,5782.0
4516,28/09/2019,SC,11.71,SC17,I,6694014,6810.0
4517,28/09/2019,SC,11.71,SC18,I,6962008,6709.0
4518,28/09/2019,SC,11.71,SC19,I,7326897,12997.0
4519,28/09/2019,SC,11.71,SC20,I,7880241,15601.0
4520,28/09/2019,SC,11.71,SC21,I,8006855,807.0
4521,28/09/2019,SC,11.71,SC22,I,9887246,23327.0
4522,28/09/2019,SC,11.71,SC23,I,10836488,30294.0
4523,28/09/2019,SC,11.71,SC24,I,11552783,15351.0
4524,28/09/2019,SC,11.71,SC25,I,13737924,44485.0
4525,29/09/2019,SC,11.81,SC01,D,4980,0.0
4526,29/09/2019,SC,11.81,SC02,D,5987,9.31
4527,29/09/2019,SC,11.81,SC03,D,8189,14.13
4528,29/09/2019,SC,11.81,SC04,D,8441,1.93
4529,29/09/2019,SC,11.81,SC05,D,14938,27.3
4530,29/09/2019,SC,11.81,SC06,D,16358,37.26
4531,29/09/2019,SC,11.81,SC07,D,21451,41.43
4532,29/09/2019,SC,11.81,SC08,D,25386,77.4
4533,29/09/2019,SC,11.81,SC09,D,35211,31.8
4534,29/09/2019,SC,11.81,SC10,D,39712,63.27
4535,29/09/2019,SC,11.81,SC11,D,49039,66.16
4536,29/09/2019,SC,11.81,SC12,D,58838,79.97
4537,29/09/2019,SC,11.81,SC13,D,67899,112.09
4538,29/09/2019,SC,11.81,SC14,I,6120194,3436.0
4539,29/09/2019,SC,11.81,SC15,I,6647321,15816.0
4540,29/09/2019,SC,11.81,SC16,I,6668969,5497.0
4541,29/09/2019,SC,11.81,SC17,I,6694014,8567.0
4542,29/09/2019,SC,11.81,SC18,I,6962008,5226.0
4543,29/09/2019,SC,11.81,SC19,I,7326897,25109.0
4544,29/09/2019,SC,11.81,SC20,I,7880241,14824.0
4545,29/09/2019,SC,11.81,SC21,I,8006855,310.0
4546,29/09/2019,SC,11.81,SC22,I,9887246,24272.0
4547,29/09/2019,SC,11.81,SC23,I,10836488,28737.0
4548,29/09/2019,SC,11.81,SC24,I,11552783,13191.0
4549,29/09/2019,SC,11.81,SC25,I,13737924,44911.0
4550,30/09/2019,SC,11.14,SC01,D,4980,0.0
4551,30/09/2019,SC,11.14,SC02,D,5987,12.49
4552,30/09/2019,SC,11.14,SC03,D,8189,18.9
4553,30/09/2019,SC,11.14,SC04,D,8441,1.92
4554,30/09/2019,SC,11.14,SC05,D,14938,34.92
4555,30/09/2019,SC,11.14,SC06,D,16358,51.26
4556,30/09/2019,SC,11.14,SC07,D,21451,43.57
4557,30/09/2019,SC,11.14,SC08,D,25386,87.46
4558,30/09/2019,SC,11.14,SC09,D,35211,6.73
4559,30/09/2019,SC,11.14,SC10,D,39712,6.73
4560,30/09/2019,SC,11.14,SC11,D,49039,66.32
4561,30/09/2019,SC,11.14,SC12,D,58838,140.96
4562,30/09/2019,SC,11.14,SC13,D,67899,158.9
4563,30/09/2019,SC,11.14,SC14,I,6120194,18794.0
4564,30/09/2019,SC,11.14,SC15,I,6647321,14934.0
4565,30/09/2019,SC,11.14,SC16,I,6668969,8645.0
4566,30/09/2019,SC,11.14,SC17,I,6694014,13830.0
4567,30/09/2019,SC,11.14,SC18,I,6962008,5576.0
4568,30/09/2019,SC,11.14,SC19,I,7326897,39135.0
